name,chinese_rating,chinese_count,all_rating,all_count,lat,lng,zip,neighborhood,borough,city,state,is_flushing,place_id
Sagar Chinese,3.1,10,3.5,1941,40.711132,-73.792805,11432,Jamaica,Queens,,NY,FALSE,ChIJPUQERB5hwokRU93QMxroV7A
Panda Express,3.071428571,14,3.5,114,40.7498686,-73.9396261,11101,Long Island City,Queens,,NY,FALSE,ChIJfYR1HQBZwokRWCwhG1IIkq8
Xing Sheng - Jackie Chan's Chinese Restaurant,3,2,3.5,115,40.8462698,-73.9189145,10452,Morris Heights,The Bronx,,NY,FALSE,ChIJ3SYAcRb0wokRmQW79UwZb-0
Empire Szechuan,3,22,3.5,377,40.7751882,-73.980222,10023,,Manhattan,New York,NY,FALSE,ChIJ9dNW2IpYwokRM4ru8HmhSZU
Dream Station,4,5,3.4,108,40.8839206,-73.8629611,10467,East Bronx,The Bronx,,NY,FALSE,ChIJESV1BD3zwokRpwAIadAfEks
Chelsea Golden Wok,4,7,3.4,209,40.743939,-73.9997173,10011,,Manhattan,New York,NY,FALSE,ChIJf2SHwrtZwokR1ujLouSvMzs
China Red Gourmet,3.866666667,15,3.4,327,40.7151248,-74.008579,10007,,Manhattan,New York,NY,FALSE,ChIJjybcOh9awokRtlD5b304kyQ
Rich Aroma,3.75,8,3.4,175,40.813198,-73.9558,10027,,Manhattan,New York,NY,FALSE,ChIJA_2hqGv2wokRb9I3CNXyLQo
China City II,3.666666667,6,3.4,107,40.6078144,-74.0040318,11214,Bath Beach,Brooklyn,,NY,FALSE,ChIJDbtHDw1FwokRIH_usyUHsWs
Kitchen Paradise,3.5625,16,3.4,107,40.7579954,-73.9804146,10036,,Manhattan,New York,NY,FALSE,ChIJBfv4tTZZwokRowjp7o72f0o
New Choy Hing,3.4,5,3.4,121,40.688391,-73.915747,11221,Bushwick,Brooklyn,,NY,FALSE,ChIJj-D--xRcwokR-GJuCBxPjEw
Hot Kitchen Sichuan Style,3.247058824,85,3.4,222,40.7588869,-73.8328696,11354,Flushing,Queens,,NY,TRUE,ChIJexYKfA5gwokRxMTUCONDlcE
Super Rice蓮旺家鄉味,3.24,150,3.4,348,40.6186781,-73.9903484,11204,Bensonhurst,Brooklyn,,NY,FALSE,ChIJmam_FCJFwokRK_NiUct9AYo
Great Dragon,3.2,5,3.4,123,40.673826,-73.79853,11436,Jamaica,Queens,,NY,FALSE,ChIJt4MdMCFnwokRuKg1N9vcYpk
1480 HK Café,3.194029851,67,3.4,211,40.772229,-73.7344315,11362,Little Neck,Queens,,NY,TRUE,ChIJKRUCGsuJwokR3mWwW3Tfrek
Dhaka Garden,3.166666667,6,3.4,560,40.7490784,-73.8930569,11372,Jackson Heights,Queens,,NY,FALSE,ChIJ-YAd7gZfwokRIEXwKjfBdfU
New China Fresh Restaurant,3,2,3.4,108,40.7057126,-73.8311801,11415,Jamaica,Queens,,NY,FALSE,ChIJKXTBJKVgwokR3-ZPBw8MILM
Best Wok No.1,2.714285714,7,3.4,113,40.6320522,-73.9432643,11210,Little Haiti,Brooklyn,,NY,FALSE,ChIJ7dnaalNbwokRkZBDeNKtXtk
Profit Chinese Restaurant II,2.4,5,3.4,167,40.7456231,-73.9754982,10016,,Manhattan,New York,NY,FALSE,ChIJ6ydHvwVZwokRmuQEfDuDl84
Fortune Cookie,2,2,3.4,149,40.6262299,-74.1355571,10302,Port Richmond,Staten Island,,NY,FALSE,ChIJeQVPMdBNwokRa4sgow6ZE4U
Panda House,1,2,3.4,120,40.7202482,-73.7609216,11423,Hollis,Queens,,NY,FALSE,ChIJURWhcndhwokRYXWo_4DLkwg
New Choi Hee,5,2,3.3,113,40.6317703,-74.0762872,10304,Stapleton Heights,Staten Island,,NY,FALSE,ChIJA6SJ2spPwokRtTNNYnhFDaY
Szechuan Kitchen,4.692307692,13,3.3,139,40.7333358,-73.7364856,11427,Queens Village,Queens,,NY,FALSE,ChIJ8U5gySRiwokR9-LLWEvFvoo
Number One Garden,3.8,5,3.3,112,40.6601098,-73.9803915,11215,South Slope,Brooklyn,,NY,FALSE,ChIJTVYMYx5bwokRlp13K-kYHl4
Dragon Garden,3.75,4,3.3,111,40.8755828,-73.8793411,10467,Norwood,The Bronx,,NY,FALSE,ChIJg3GzW3LzwokRN2_CTn5IXPA
New Asia,3.5,6,3.3,172,40.7918834,-73.9721724,10025,,Manhattan,New York,NY,FALSE,ChIJYyEEuIJYwokRIjuZOMIJtq4
Spring Fish Village,3.349206349,63,3.3,144,40.7589153,-73.8287535,11355,Flushing,Queens,,NY,TRUE,ChIJVy7v6hFgwokRVNAg2FtxO_4
MJ USA 東旺飯店,3.347222222,72,3.3,199,40.7396131,-73.8152706,11355,Flushing,Queens,,NY,TRUE,ChIJg1-64FxgwokRFRPPmYCaSjc
Eatzy Chinese,3.333333333,3,3.3,383,40.7480732,-73.8935493,11372,Jackson Heights,Queens,,NY,FALSE,ChIJy0VDjRVfwokR4AFVAogIVuk
Panda Express,3.222222222,9,3.3,406,40.7037014,-73.798848,11432,Jamaica,Queens,,NY,FALSE,ChIJVT0GNNlgwokRbyvj9KVnZvM
Panda Express,3.111111111,9,3.3,212,40.7344789,-73.8686371,11373,Elmhurst,Queens,,NY,FALSE,ChIJVVVV-UtewokRZwx6c-W9aoY
King's Chef,3.052631579,19,3.3,197,40.7689966,-73.8358183,11354,Flushing,Queens,,NY,TRUE,ChIJMXID_QNgwokRSUzJ19MqBbE
No. 1,3,4,3.3,136,40.6357375,-73.974357,11218,Kensington,Brooklyn,,NY,FALSE,ChIJ0Qmt2SxbwokRnveNG4ivumg
Taste of Canton廣食堂,2.951219512,41,3.3,104,40.7480709,-73.7564965,11364,Oakland Gardens,Queens,,NY,TRUE,ChIJoWE4-nZhwokRw1p1LzFOpq4
Qing Dao Restaurant (青岛饭店),2.555555556,36,3.3,114,40.7583559,-73.8297651,11354,Flushing,Queens,,NY,TRUE,ChIJpdkv_BFgwokRW_Sc7g9eqMo
Yummy Wok Chinese Restaurant,1,1,3.3,102,40.6555298,-74.2194687,7202,,,Elizabeth,NJ,FALSE,ChIJ4yKQIj-zw4kRCwlx3YHBX9c
Panda King,3.636363636,11,3.2,118,40.7623787,-73.8154856,11355,Flushing,Queens,,NY,TRUE,ChIJpVQb4iJgwokRtYxerBszZoY
China Wok,3.333333333,6,3.2,127,40.8761592,-73.8495921,10469,Williamsbridge,The Bronx,,NY,FALSE,ChIJdcMqQzbzwokRTPctfLCPq5M
红苹果 Jiang’s Bistro,3.14893617,47,3.2,109,40.6417915,-74.0027675,11220,Sunset Park,Brooklyn,,NY,FALSE,ChIJHXJ2p8tawokRg2iyMc3vVek
Fu Yuan Kitchen,2.85,60,3.2,163,40.6044134,-73.9974915,11214,Bensonhurst,Brooklyn,,NY,FALSE,ChIJMXKZMg5FwokRgkI3-sNoEhg
Yoan Ming Garden,2.8,5,3.2,113,40.788201,-73.953288,10029,,Manhattan,New York,NY,FALSE,ChIJmfepLqdYwokRU53hSnZJmbs
Six Happiness,2.8,5,3.2,102,40.7476049,-73.974147,10016,,Manhattan,New York,NY,FALSE,ChIJL-Ie9QRZwokRFpZu4la678Q
Tantou Wang's Fuzhou Fishball 潭頭王記福州魚丸,2.735849057,53,3.2,123,40.7576703,-73.8293835,11354,Flushing,Queens,,NY,TRUE,ChIJJ8uWkPthwokR_dvfUTpHvO8
King Wok,3,2,3.1,245,40.8656271,-73.8662061,10467,Allerton,The Bronx,,NY,FALSE,ChIJb0Rm7WfzwokRz8GP-2lMYtc
Li's Garden,3,71,3.1,136,40.7530733,-73.8269805,11355,Flushing,Queens,,NY,TRUE,ChIJiR3qKBNgwokRusKe6gJfzp4
Sichuan Hot Pot Cuisine,2.545454545,11,3.1,163,40.7150914,-73.9985898,10013,,Manhattan,New York,NY,FALSE,ChIJ4d_RG6hbwokRlt8qiuN8SsY
Great Wall Place,1,2,3.1,197,40.8262428,-73.8780296,10472,East Bronx,The Bronx,,NY,FALSE,ChIJQVlcL_v0wokRTh8nVEuycco
AA Chinese Restaurant,0,0,3.1,217,40.8518146,-73.9031172,10457,West Bronx,The Bronx,,NY,FALSE,ChIJCZfV1W_0wokRSudDquOyZQk
Wu La Bu Huan,2.890756303,119,3,257,40.636241,-74.0126258,11220,Sunset Park,Brooklyn,,NY,FALSE,ChIJI0fJB0xFwokRmJti-5GRonU
Youjuer (有局儿),2.769230769,65,3,138,40.7506962,-73.8195105,11355,Flushing,Queens,,NY,TRUE,ChIJAceow2NhwokRQ6O1qM3_BII
Yummy House Chinese,4.428571429,7,2.9,242,40.8625513,-73.8431469,10469,Pelham Gardens,The Bronx,,NY,FALSE,ChIJfbIqvlLzwokRQJaLcdG5FbE
XiangJu XiangGuoLiLa,2.419354839,62,2.9,137,40.6404083,-74.0047679,11220,Sunset Park,Brooklyn,,NY,FALSE,ChIJC-XSzxJbwokRTmtutEXz-xE
Joe's Ginger,2.340425532,94,2.9,1098,40.7147547,-73.9983648,10013,,Manhattan,New York,NY,FALSE,ChIJ5T85KohZwokRBoseuq6D4W0
Chang Pai Halal Thai and Chinese,0,0,2.9,252,40.7094988,-73.7956517,11432,Jamaica,Queens,,NY,FALSE,ChIJXwPWAsVhwokRMKWxygKGKrg
Eastern,3.666666667,3,2.8,204,40.7309899,-73.8101538,11365,Flushing,Queens,,NY,TRUE,ChIJE23qllhgwokRIMHm0Snsv6E
Lucky Zhang's（ 8大道张家興）,2.797619048,84,2.8,194,40.6374236,-74.0077774,11220,Sunset Park,Brooklyn,,NY,FALSE,ChIJO0YmYEpFwokRXxdhCqFupbM
ShaXian Delicacies,2.7,80,2.8,156,40.6364451,-74.0124754,11220,Sunset Park,Brooklyn,,NY,FALSE,ChIJvZy2zjNFwokReIcFCLBDp4A
Mr Q's Noodle,2.384615385,78,2.6,189,40.6395253,-74.005856,11220,Sunset Park,Brooklyn,,NY,FALSE,ChIJC8JQTTVFwokRcW2OPy_vxv8
